Row ID,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Country,City,State,Postal Code,Product ID,Product Name,Sales,Shipping Days,Order Year,Category_Furniture,Category_Office Supplies,Category_Technology,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,Sub-Category_Accessories,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables
75,US-2016-134026,2016-04-26,2016-05-02,JE-15745,Joel Eaton,United States,Memphis,Tennessee,38109.0,OFF-ST-10004123,Safco Industrial Wire Shelving System,-0.25212263280783553,1.1653896347163104,2016,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76,US-2018-118038,2018-12-09,2018-12-11,KB-16600,Ken Brennan,United States,Houston,Texas,77041.0,OFF-BI-10004182,Economy Binders,-0.36628434355619266,-1.1209460682454717,2018,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77,US-2018-118038,2018-12-09,2018-12-11,KB-16600,Ken Brennan,United States,Houston,Texas,77041.0,FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",-0.3527833360504459,-1.1209460682454717,2018,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
78,US-2018-118038,2018-12-09,2018-12-11,KB-16600,Ken Brennan,United States,Houston,Texas,77041.0,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",-0.324804652410877,-1.1209460682454717,2018,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79,US-2015-147606,2015-11-26,2015-12-01,JE-15745,Joel Eaton,United States,Houston,Texas,77070.0,FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",-0.337475810755514,0.5938057089758649,2015,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80,CA-2017-127208,2017-06-12,2017-06-15,SC-20770,Stewart Carmichael,United States,Decatur,Alabama,35601.0,OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",-0.0360809788955454,-0.5493621425050261,2017,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,CA-2017-127208,2017-06-12,2017-06-15,SC-20770,Stewart Carmichael,United States,Decatur,Alabama,35601.0,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,-0.3415612220102081,-0.5493621425050261,2017,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82,CA-2015-139451,2015-10-12,2015-10-16,DN-13690,Duane Noonan,United States,San Francisco,California,94122.0,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",-0.34449761134951945,0.022221783235419408,2015,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,CA-2015-139451,2015-10-12,2015-10-16,DN-13690,Duane Noonan,United States,San Francisco,California,94122.0,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",-0.33414045547336146,0.022221783235419408,2015,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84,CA-2016-149734,2016-09-03,2016-09-08,JC-16105,Julie Creighton,United States,Durham,North Carolina,27707.0,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,-0.047532897318859665,0.5938057089758649,2016,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
85,US-2018-119662,2018-11-13,2018-11-16,CS-12400,Christopher Schild,United States,Chicago,Illinois,60623.0,OFF-ST-10003656,Safco Industrial Wire Shelving,-0.0006272693509035172,-0.5493621425050261,2018,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86,CA-2018-140088,2018-05-28,2018-05-30,PO-18865,Patrick O'Donnell,United States,Columbia,South Carolina,29203.0,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,0.11361104285847903,-1.1209460682454717,2018,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87,CA-2018-155558,2018-10-26,2018-11-02,PG-18895,Paul Gonzalez,United States,Rochester,Minnesota,55901.0,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,-0.33637466475327227,1.736973560456756,2018,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,CA-2018-155558,2018-10-26,2018-11-02,PG-18895,Paul Gonzalez,United States,Rochester,Minnesota,55901.0,OFF-LA-10000134,Avery 511,-0.3584454607112484,1.736973560456756,2018,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89,CA-2017-159695,2017-04-05,2017-04-10,GM-14455,Gary Mitchum,United States,Houston,Texas,77095.0,OFF-ST-10003442,Eldon Portable Mobile Manager,-0.11554222779934482,0.5938057089758649,2017,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,CA-2017-109806,2017-09-17,2017-09-22,JS-15685,Jim Sink,United States,Los Angeles,California,90036.0,OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,-0.33619911973842215,0.5938057089758649,2017,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,CA-2017-109806,2017-09-17,2017-09-22,JS-15685,Jim Sink,United States,Los Angeles,California,90036.0,TEC-PH-10004093,Panasonic Kx-TS550,-0.25084594179074365,0.5938057089758649,2017,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92,CA-2017-109806,2017-09-17,2017-09-22,JS-15685,Jim Sink,United States,Los Angeles,California,90036.0,OFF-PA-10000304,Xerox 1995,-0.35793478430441167,0.5938057089758649,2017,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,CA-2016-149587,2016-01-31,2016-02-05,KB-16315,Karl Braun,United States,Minneapolis,Minnesota,55407.0,OFF-PA-10003177,Xerox 1999,-0.34759358706596727,0.5938057089758649,2016,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
94,CA-2016-149587,2016-01-31,2016-02-05,KB-16315,Karl Braun,United States,Minneapolis,Minnesota,55407.0,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",-0.283152607978254,0.5938057089758649,2016,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95,CA-2016-149587,2016-01-31,2016-02-05,KB-16315,Karl Braun,United States,Minneapolis,Minnesota,55407.0,OFF-BI-10002852,Ibico Standard Transparent Covers,-0.31567631163866994,0.5938057089758649,2016,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96,US-2018-109484,2018-11-06,2018-11-12,RB-19705,Roger Barcio,United States,Portland,Oregon,97206.0,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,-0.35920828359396084,1.1653896347163104,2018,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97,CA-2018-161018,2018-11-09,2018-11-11,PN-18775,Parhena Norris,United States,New York City,New York,10009.0,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,-0.2142272516930054,-1.1209460682454717,2018,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
98,CA-2018-157833,2018-06-17,2018-06-20,KD-16345,Katherine Ducich,United States,San Francisco,California,94122.0,OFF-BI-10001721,Trimflex Flexible Post Binders,-0.286389019706582,-0.5493621425050261,2018,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
99,CA-2017-149223,2017-09-06,2017-09-11,ER-13855,Elpida Rittenbach,United States,Saint Paul,Minnesota,55106.0,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,-0.24399011102896018,0.5938057089758649,2017,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,CA-2017-158568,2017-08-29,2017-09-02,RB-19465,Rick Bensley,United States,Chicago,Illinois,60610.0,OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,-0.26514488118217283,0.022221783235419408,2017,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101,CA-2017-158568,2017-08-29,2017-09-02,RB-19465,Rick Bensley,United States,Chicago,Illinois,60610.0,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,-0.21511136022234156,0.022221783235419408,2017,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,CA-2017-158568,2017-08-29,2017-09-02,RB-19465,Rick Bensley,United States,Chicago,Illinois,60610.0,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,-0.3654225771196556,0.022221783235419408,2017,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103,CA-2017-129903,2017-12-01,2017-12-04,GZ-14470,Gary Zandusky,United States,Rochester,Minnesota,55901.0,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),-0.33010292013180836,-0.5493621425050261,2017,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104,US-2016-156867,2016-11-13,2016-11-17,LC-16870,Lena Cacioppo,United States,Aurora,Colorado,80013.0,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,0.012969489981125114,0.022221783235419408,2016,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,US-2016-156867,2016-11-13,2016-11-17,LC-16870,Lena Cacioppo,United States,Aurora,Colorado,80013.0,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",-0.20492336590594828,0.022221783235419408,2016,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106,US-2016-156867,2016-11-13,2016-11-17,LC-16870,Lena Cacioppo,United States,Aurora,Colorado,80013.0,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",-0.30941733392737697,0.022221783235419408,2016,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107,CA-2018-119004,2018-11-23,2018-11-28,JM-15250,Janet Martin,United States,Charlotte,North Carolina,28205.0,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,-0.250003325719463,0.5938057089758649,2018,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,CA-2018-119004,2018-11-23,2018-11-28,JM-15250,Janet Martin,United States,Charlotte,North Carolina,28205.0,TEC-PH-10002844,Speck Products Candyshell Flip Case,-0.32360456285481065,0.5938057089758649,2018,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109,CA-2018-119004,2018-11-23,2018-11-28,JM-15250,Janet Martin,United States,Charlotte,North Carolina,28205.0,OFF-AR-10000390,Newell Chalk Holder,-0.36300324764226644,0.5938057089758649,2018,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,CA-2016-129476,2016-10-15,2016-10-20,PA-19060,Pete Armstrong,United States,Orland Park,Illinois,60462.0,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,0.17425386617034397,0.5938057089758649,2016,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,CA-2018-146780,2018-12-25,2018-12-30,CV-12805,Cynthia Voltz,United States,New York City,New York,10035.0,FUR-FU-10001934,Magnifier Swing Arm Lamp,-0.3013135376963862,0.5938057089758649,2018,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,CA-2017-128867,2017-11-03,2017-11-10,CL-12565,Clay Ludtke,United States,Urbandale,Iowa,50322.0,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",-0.2470541694699807,1.736973560456756,2017,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,CA-2017-128867,2017-11-03,2017-11-10,CL-12565,Clay Ludtke,United States,Urbandale,Iowa,50322.0,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",-0.324804652410877,1.736973560456756,2017,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114,CA-2015-115259,2015-08-25,2015-08-27,RC-19960,Ryan Crowe,United States,Columbus,Ohio,43229.0,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",-0.3042882277662103,-1.1209460682454717,2015,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115,CA-2015-115259,2015-08-25,2015-08-27,RC-19960,Ryan Crowe,United States,Columbus,Ohio,43229.0,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",-0.3607435045420138,-1.1209460682454717,2015,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116,CA-2015-115259,2015-08-25,2015-08-27,RC-19960,Ryan Crowe,United States,Columbus,Ohio,43229.0,OFF-PA-10004965,Xerox 1921,-0.3300135517606119,-1.1209460682454717,2015,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
117,CA-2015-115259,2015-08-25,2015-08-27,RC-19960,Ryan Crowe,United States,Columbus,Ohio,43229.0,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",-0.16007321047551004,-1.1209460682454717,2015,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118,CA-2016-110457,2016-03-02,2016-03-06,DK-13090,Dave Kipp,United States,Seattle,Washington,98103.0,FUR-TA-10001768,Hon Racetrack Conference Tables,0.8885146143201171,0.022221783235419408,2016,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,US-2016-136476,2016-04-05,2016-04-10,GG-14650,Greg Guthrie,United States,Bristol,Tennessee,37620.0,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,-0.11645825360410823,0.5938057089758649,2016,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120,CA-2017-103730,2017-06-12,2017-06-15,SC-20725,Steven Cartwright,United States,Wilmington,Delaware,19805.0,FUR-FU-10002157,Artistic Insta-Plaque,-0.29320654973785265,-0.5493621425050261,2017,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
121,CA-2017-103730,2017-06-12,2017-06-15,SC-20725,Steven Cartwright,United States,Wilmington,Delaware,19805.0,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,-0.3190595428339635,-0.5493621425050261,2017,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
122,CA-2017-103730,2017-06-12,2017-06-15,SC-20725,Steven Cartwright,United States,Wilmington,Delaware,19805.0,OFF-ST-10000777,"Companion Letter/Legal File, Black",-0.006717085502431852,-0.5493621425050261,2017,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123,CA-2017-103730,2017-06-12,2017-06-15,SC-20725,Steven Cartwright,United States,Wilmington,Delaware,19805.0,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,-0.18471973056046906,-0.5493621425050261,2017,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
124,CA-2017-103730,2017-06-12,2017-06-15,SC-20725,Steven Cartwright,United States,Wilmington,Delaware,19805.0,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,-0.2596934105391905,-0.5493621425050261,2017,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125,US-2015-152030,2015-12-26,2015-12-28,AD-10180,Alan Dominguez,United States,Houston,Texas,77041.0,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,0.5901327732604854,-1.1209460682454717,2015,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
126,US-2015-134614,2015-09-20,2015-09-25,PF-19165,Philip Fox,United States,Bloomington,Illinois,61701.0,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,0.617489070029222,0.5938057089758649,2015,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127,US-2018-107272,2018-11-05,2018-11-12,TS-21610,Troy Staebel,United States,Phoenix,Arizona,85023.0,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",-0.36446505885683667,1.736973560456756,2018,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
128,US-2018-107272,2018-11-05,2018-11-12,TS-21610,Troy Staebel,United States,Phoenix,Arizona,85023.0,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",0.02110201176000048,1.736973560456756,2018,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
129,US-2017-125969,2017-11-06,2017-11-10,LS-16975,Lindsay Shagiari,United States,Los Angeles,California,90004.0,FUR-CH-10001146,"Global Task Chair, Black",-0.23833436982324308,0.022221783235419408,2017,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
130,US-2017-125969,2017-11-06,2017-11-10,LS-16975,Lindsay Shagiari,United States,Los Angeles,California,90004.0,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,0.012433279753946544,0.022221783235419408,2017,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
131,US-2018-164147,2018-02-02,2018-02-05,DW-13585,Dorothy Wardle,United States,Columbus,Ohio,43229.0,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,-0.27257203117410495,-0.5493621425050261,2018,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
132,US-2018-164147,2018-02-02,2018-02-05,DW-13585,Dorothy Wardle,United States,Columbus,Ohio,43229.0,OFF-PA-10002377,Xerox 1916,-0.24331346478990148,-0.5493621425050261,2018,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133,US-2018-164147,2018-02-02,2018-02-05,DW-13585,Dorothy Wardle,United States,Columbus,Ohio,43229.0,OFF-FA-10002780,Staples,-0.33403512846445144,-0.5493621425050261,2018,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
134,CA-2017-145583,2017-10-13,2017-10-19,LC-16885,Lena Creighton,United States,Roseville,California,95661.0,OFF-PA-10001804,Xerox 195,-0.33629487156470406,1.1653896347163104,2017,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
135,CA-2017-145583,2017-10-13,2017-10-19,LC-16885,Lena Creighton,United States,Roseville,California,95661.0,OFF-PA-10001736,Xerox 1880,-0.3117185694856851,1.1653896347163104,2017,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
136,CA-2017-145583,2017-10-13,2017-10-19,LC-16885,Lena Creighton,United States,Roseville,California,95661.0,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",-0.3498916308967327,1.1653896347163104,2017,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,CA-2017-145583,2017-10-13,2017-10-19,LC-16885,Lena Creighton,United States,Roseville,California,95661.0,OFF-FA-10002988,Ideal Clamps,-0.3618606091819692,1.1653896347163104,2017,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
138,CA-2017-145583,2017-10-13,2017-10-19,LC-16885,Lena Creighton,United States,Roseville,California,95661.0,OFF-BI-10004781,GBC Wire Binding Strips,-0.24670946289536588,1.1653896347163104,2017,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
139,CA-2017-145583,2017-10-13,2017-10-19,LC-16885,Lena Creighton,United States,Roseville,California,95661.0,OFF-SU-10001218,Fiskars Softgrip Scissors,-0.2631404762853386,1.1653896347163104,2017,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,CA-2017-145583,2017-10-13,2017-10-19,LC-16885,Lena Creighton,United States,Roseville,California,95661.0,FUR-FU-10001706,Longer-Life Soft White Bulbs,-0.2994623357216029,1.1653896347163104,2017,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
141,CA-2017-110366,2017-09-05,2017-09-07,JD-15895,Jonathan Doherty,United States,Philadelphia,Pennsylvania,19140.0,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",-0.23613846127384508,-1.1209460682454717,2017,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142,CA-2018-106180,2018-09-18,2018-09-23,SH-19975,Sally Hughsby,United States,San Francisco,California,94122.0,OFF-AR-10000940,Newell 343,-0.3542004630794179,0.5938057089758649,2018,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,CA-2018-106180,2018-09-18,2018-09-23,SH-19975,Sally Hughsby,United States,San Francisco,California,94122.0,OFF-EN-10004030,Convenience Packs of Business Envelopes,-0.35094490098583353,0.5938057089758649,2018,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
144,CA-2018-106180,2018-09-18,2018-09-23,SH-19975,Sally Hughsby,United States,San Francisco,California,94122.0,OFF-PA-10004327,Xerox 1911,-0.1389503575977247,0.5938057089758649,2018,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
145,CA-2018-155376,2018-12-22,2018-12-27,SG-20080,Sandra Glassco,United States,Independence,Missouri,64055.0,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,0.9713399440539536,0.5938057089758649,2018,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,CA-2016-110744,2016-09-07,2016-09-12,HA-14920,Helen Andreada,United States,Pasadena,California,91104.0,OFF-ST-10003656,Safco Industrial Wire Shelving,0.7040327623503385,0.5938057089758649,2016,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147,CA-2015-110072,2015-10-22,2015-10-28,MG-17680,Maureen Gastineau,United States,Newark,Ohio,43055.0,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",-0.2184435237769514,1.1653896347163104,2015,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
148,CA-2017-114489,2017-12-05,2017-12-09,JE-16165,Justin Ellison,United States,Franklin,Wisconsin,53132.0,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,0.24525384535836686,0.022221783235419408,2017,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
149,CA-2017-114489,2017-12-05,2017-12-09,JE-16165,Justin Ellison,United States,Franklin,Wisconsin,53132.0,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,-0.12894429175126698,0.022221783235419408,2017,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150,CA-2017-114489,2017-12-05,2017-12-09,JE-16165,Justin Ellison,United States,Franklin,Wisconsin,53132.0,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",2.7465947619579447,0.022221783235419408,2017,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151,CA-2017-114489,2017-12-05,2017-12-09,JE-16165,Justin Ellison,United States,Franklin,Wisconsin,53132.0,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,-0.09450555156521313,0.022221783235419408,2017,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
152,CA-2017-158834,2017-03-13,2017-03-16,TW-21025,Tamara Willingham,United States,Scottsdale,Arizona,85254.0,OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,-0.1162571747689163,-0.5493621425050261,2017,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
